date,item_id,item_name,category,brand,price,competitor_price,promo,promo_type,discount_depth,holiday,payday,is_weekend,temperature,stockout,demand
2023-11-29,item_017,Coffee 250g,Beverages,MorningCup,278.1,283.04,0,none,0.0,0,0,0,-1.2,0,25
2023-11-30,item_017,Coffee 250g,Beverages,MorningCup,272.96,273.63,0,none,0.0,0,0,0,-2.9,0,18
2023-12-01,item_017,Coffee 250g,Beverages,MorningCup,274.13,274.46,0,none,0.0,0,0,0,2.1,0,20
2023-12-02,item_017,Coffee 250g,Beverages,MorningCup,276.74,266.71,0,none,0.0,0,0,1,-4.2,0,20
2023-12-03,item_017,Coffee 250g,Beverages,MorningCup,272.72,275.78,0,none,0.0,0,0,1,0.3,0,35
2023-12-04,item_017,Coffee 250g,Beverages,MorningCup,274.78,282.05,0,none,0.0,0,0,0,5.4,0,21
2023-12-05,item_017,Coffee 250g,Beverages,MorningCup,277.2,290.72,0,none,0.0,0,1,0,0.9,0,20
2023-12-06,item_017,Coffee 250g,Beverages,MorningCup,231.89,273.85,1,display,0.15,0,0,0,-0.3,0,18
2023-12-07,item_017,Coffee 250g,Beverages,MorningCup,274.69,284.65,0,none,0.0,0,0,0,0.1,0,16
2023-12-08,item_017,Coffee 250g,Beverages,MorningCup,276.4,281.88,0,none,0.0,0,0,0,-0.2,0,21
2023-12-09,item_017,Coffee 250g,Beverages,MorningCup,277.53,267.24,0,none,0.0,0,0,1,-3.6,0,32
2023-12-10,item_017,Coffee 250g,Beverages,MorningCup,277.75,283.83,0,none,0.0,0,0,1,-2.4,0,39
2023-12-11,item_017,Coffee 250g,Beverages,MorningCup,278.2,282.44,0,none,0.0,0,0,0,-0.3,0,21
2023-12-12,item_017,Coffee 250g,Beverages,MorningCup,272.74,273.35,0,none,0.0,0,0,0,-1.6,0,6
2023-12-13,item_017,Coffee 250g,Beverages,MorningCup,276.01,264.35,0,none,0.0,0,0,0,0.5,0,6
2023-12-14,item_017,Coffee 250g,Beverages,MorningCup,273.68,282.2,0,none,0.0,0,0,0,-4.4,0,15
2023-12-15,item_017,Coffee 250g,Beverages,MorningCup,274.7,279.45,0,none,0.0,0,0,0,0.7,0,16
2023-12-16,item_017,Coffee 250g,Beverages,MorningCup,276.62,261.88,0,none,0.0,0,0,1,4.7,0,32
2023-12-17,item_017,Coffee 250g,Beverages,MorningCup,273.86,259.04,0,none,0.0,0,0,1,-0.8,0,24
2023-12-18,item_017,Coffee 250g,Beverages,MorningCup,273.12,290.95,0,none,0.0,0,0,0,-3.1,0,23
2023-12-19,item_017,Coffee 250g,Beverages,MorningCup,277.8,271.72,0,none,0.0,0,0,0,-3.2,0,12
2023-12-20,item_017,Coffee 250g,Beverages,MorningCup,276.41,291.8,0,none,0.0,0,1,0,4.5,0,11
2023-12-21,item_017,Coffee 250g,Beverages,MorningCup,277.3,278.29,0,none,0.0,0,0,0,-5.8,0,8
2023-12-22,item_017,Coffee 250g,Beverages,MorningCup,277.98,275.26,0,none,0.0,0,0,0,0.3,0,28
2023-12-23,item_017,Coffee 250g,Beverages,MorningCup,278.06,283.2,0,none,0.0,0,0,1,-2.4,0,20
2023-12-24,item_017,Coffee 250g,Beverages,MorningCup,274.93,266.39,0,none,0.0,0,0,1,6.9,0,29
2023-12-25,item_017,Coffee 250g,Beverages,MorningCup,274.2,266.3,0,none,0.0,1,1,0,-4.5,0,25
2023-12-26,item_017,Coffee 250g,Beverages,MorningCup,274.7,286.99,0,none,0.0,0,0,0,5.3,0,6
2023-12-27,item_017,Coffee 250g,Beverages,MorningCup,275.46,278.17,0,none,0.0,0,0,0,-4.0,0,7
2023-12-28,item_017,Coffee 250g,Beverages,MorningCup,277.2,285.58,0,none,0.0,0,0,0,2.0,0,9
2023-12-29,item_017,Coffee 250g,Beverages,MorningCup,276.87,269.47,0,none,0.0,0,0,0,-0.9,0,17
2023-12-30,item_017,Coffee 250g,Beverages,MorningCup,277.62,264.15,0,none,0.0,0,0,1,-4.6,0,33
2023-12-31,item_017,Coffee 250g,Beverages,MorningCup,277.16,261.08,0,none,0.0,1,0,1,-3.2,0,33
2024-01-01,item_017,Coffee 250g,Beverages,MorningCup,277.04,278.63,0,none,0.0,1,0,0,5.0,0,23
2024-01-02,item_017,Coffee 250g,Beverages,MorningCup,274.59,289.85,0,none,0.0,1,0,0,-0.3,0,30
2024-01-03,item_017,Coffee 250g,Beverages,MorningCup,273.91,265.39,0,none,0.0,0,0,0,-2.2,0,12
2024-01-04,item_017,Coffee 250g,Beverages,MorningCup,274.49,289.47,0,none,0.0,0,0,0,3.8,0,17
2024-01-05,item_017,Coffee 250g,Beverages,MorningCup,273.32,273.82,0,none,0.0,0,1,0,-2.1,0,26
2024-01-06,item_017,Coffee 250g,Beverages,MorningCup,274.18,287.17,0,none,0.0,0,0,1,-0.0,0,25
2024-01-07,item_017,Coffee 250g,Beverages,MorningCup,275.26,267.83,0,none,0.0,1,0,1,0.5,0,31
2024-01-08,item_017,Coffee 250g,Beverages,MorningCup,276.87,280.74,0,none,0.0,0,0,0,4.4,0,8
2024-01-09,item_017,Coffee 250g,Beverages,MorningCup,274.93,286.03,0,none,0.0,0,0,0,-2.8,0,9
2024-01-10,item_017,Coffee 250g,Beverages,MorningCup,246.23,284.56,1,bundle,0.1,0,0,0,1.2,0,33
2024-01-11,item_017,Coffee 250g,Beverages,MorningCup,277.65,260.65,0,none,0.0,0,0,0,1.6,0,9
2024-01-12,item_017,Coffee 250g,Beverages,MorningCup,274.93,272.78,0,none,0.0,0,0,0,-8.9,0,27
2024-01-13,item_017,Coffee 250g,Beverages,MorningCup,276.16,288.04,0,none,0.0,0,0,1,-2.1,0,27
2024-01-14,item_017,Coffee 250g,Beverages,MorningCup,275.04,279.7,0,none,0.0,0,0,1,2.2,0,20
2024-01-15,item_017,Coffee 250g,Beverages,MorningCup,271.68,284.3,0,none,0.0,0,0,0,1.0,0,9
2024-01-16,item_017,Coffee 250g,Beverages,MorningCup,269.95,285.23,0,none,0.0,0,0,0,4.4,0,8
2024-01-17,item_017,Coffee 250g,Beverages,MorningCup,269.65,277.64,0,none,0.0,0,0,0,3.4,0,13
2024-01-18,item_017,Coffee 250g,Beverages,MorningCup,258.55,259.87,1,discount,0.05,0,0,0,0.7,0,28
2024-01-19,item_017,Coffee 250g,Beverages,MorningCup,273.38,282.86,0,none,0.0,0,0,0,2.6,0,27
2024-01-20,item_017,Coffee 250g,Beverages,MorningCup,272.1,275.25,0,none,0.0,0,1,1,3.9,0,22
2024-01-21,item_017,Coffee 250g,Beverages,MorningCup,271.68,282.31,0,none,0.0,0,0,1,0.2,0,29
2024-01-22,item_017,Coffee 250g,Beverages,MorningCup,269.39,266.09,0,none,0.0,0,0,0,2.3,0,22
2024-01-23,item_017,Coffee 250g,Beverages,MorningCup,242.82,277.83,1,display,0.1,0,0,0,5.5,0,23
2024-01-24,item_017,Coffee 250g,Beverages,MorningCup,273.77,257.99,0,none,0.0,0,0,0,3.0,0,14
2024-01-25,item_017,Coffee 250g,Beverages,MorningCup,274.71,259.92,0,none,0.0,0,1,0,1.6,0,17
2024-01-26,item_017,Coffee 250g,Beverages,MorningCup,273.15,267.04,0,none,0.0,0,0,0,3.9,0,19
2024-01-27,item_017,Coffee 250g,Beverages,MorningCup,273.37,264.1,0,none,0.0,0,0,1,1.2,0,20
2024-01-28,item_017,Coffee 250g,Beverages,MorningCup,272.82,260.72,0,none,0.0,0,0,1,5.9,0,31
2024-01-29,item_017,Coffee 250g,Beverages,MorningCup,274.55,263.97,0,none,0.0,0,0,0,3.8,0,21
2024-01-30,item_017,Coffee 250g,Beverages,MorningCup,274.49,268.2,0,none,0.0,0,0,0,-0.5,0,8
2024-01-31,item_017,Coffee 250g,Beverages,MorningCup,271.7,287.6,0,none,0.0,0,0,0,7.1,0,8
2024-02-01,item_017,Coffee 250g,Beverages,MorningCup,277.89,276.16,0,none,0.0,0,0,0,4.0,0,16
2024-02-02,item_017,Coffee 250g,Beverages,MorningCup,277.37,267.0,0,none,0.0,0,0,0,6.2,0,16
2024-02-03,item_017,Coffee 250g,Beverages,MorningCup,278.26,293.31,0,none,0.0,0,0,1,6.1,0,32
2024-02-04,item_017,Coffee 250g,Beverages,MorningCup,281.58,262.98,0,none,0.0,0,0,1,3.3,0,25
2024-02-05,item_017,Coffee 250g,Beverages,MorningCup,281.33,275.87,0,none,0.0,0,1,0,6.7,0,8
2024-02-06,item_017,Coffee 250g,Beverages,MorningCup,277.36,287.12,0,none,0.0,0,0,0,4.8,0,10
2024-02-07,item_017,Coffee 250g,Beverages,MorningCup,280.17,275.26,0,none,0.0,0,0,0,7.0,0,10
2024-02-08,item_017,Coffee 250g,Beverages,MorningCup,280.43,286.29,0,none,0.0,0,0,0,2.0,0,14
2024-02-09,item_017,Coffee 250g,Beverages,MorningCup,276.79,293.1,0,none,0.0,0,0,0,3.0,0,16
2024-02-10,item_017,Coffee 250g,Beverages,MorningCup,273.9,271.58,0,none,0.0,0,0,1,6.5,0,30
2024-02-11,item_017,Coffee 250g,Beverages,MorningCup,278.5,264.91,0,none,0.0,0,0,1,12.5,0,28
2024-02-12,item_017,Coffee 250g,Beverages,MorningCup,275.15,276.46,0,none,0.0,0,0,0,8.5,0,14
2024-02-13,item_017,Coffee 250g,Beverages,MorningCup,275.41,261.71,0,none,0.0,0,0,0,7.5,0,6
2024-02-14,item_017,Coffee 250g,Beverages,MorningCup,273.89,284.29,0,none,0.0,1,0,0,5.7,0,19
2024-02-15,item_017,Coffee 250g,Beverages,MorningCup,276.19,275.06,0,none,0.0,0,0,0,5.3,0,22
2024-02-16,item_017,Coffee 250g,Beverages,MorningCup,278.06,263.49,0,none,0.0,0,0,0,5.7,0,31
2024-02-17,item_017,Coffee 250g,Beverages,MorningCup,276.82,272.31,0,none,0.0,0,0,1,5.8,0,16
2024-02-18,item_017,Coffee 250g,Beverages,MorningCup,275.86,271.29,0,none,0.0,0,0,1,4.6,0,31
2024-02-19,item_017,Coffee 250g,Beverages,MorningCup,277.97,266.05,0,none,0.0,0,0,0,4.5,0,13
2024-02-20,item_017,Coffee 250g,Beverages,MorningCup,276.33,271.47,0,none,0.0,0,1,0,7.5,0,9
2024-02-21,item_017,Coffee 250g,Beverages,MorningCup,276.56,278.41,0,none,0.0,0,0,0,9.8,0,4
2024-02-22,item_017,Coffee 250g,Beverages,MorningCup,273.95,267.49,0,none,0.0,0,0,0,7.5,0,16
2024-02-23,item_017,Coffee 250g,Beverages,MorningCup,273.51,284.44,0,none,0.0,1,0,0,4.1,0,28
2024-02-24,item_017,Coffee 250g,Beverages,MorningCup,241.06,281.62,1,bundle,0.15,0,0,1,8.6,0,44
2024-02-25,item_017,Coffee 250g,Beverages,MorningCup,284.51,283.47,0,none,0.0,0,1,1,3.6,0,43
2024-02-26,item_017,Coffee 250g,Beverages,MorningCup,281.12,295.53,0,none,0.0,0,0,0,7.7,1,0
2024-02-27,item_017,Coffee 250g,Beverages,MorningCup,284.8,285.99,0,none,0.0,0,0,0,7.9,0,11
2024-02-28,item_017,Coffee 250g,Beverages,MorningCup,281.69,282.16,0,none,0.0,0,0,0,9.6,0,15
2024-02-29,item_017,Coffee 250g,Beverages,MorningCup,280.87,288.49,0,none,0.0,0,0,0,6.7,0,11
2024-03-01,item_017,Coffee 250g,Beverages,MorningCup,286.18,288.27,0,none,0.0,0,0,0,13.0,0,17
2024-03-02,item_017,Coffee 250g,Beverages,MorningCup,282.89,298.76,0,none,0.0,0,0,1,10.0,0,31
2024-03-03,item_017,Coffee 250g,Beverages,MorningCup,286.34,290.14,0,none,0.0,0,0,1,10.9,0,26
2024-03-04,item_017,Coffee 250g,Beverages,MorningCup,283.17,275.86,0,none,0.0,0,0,0,13.5,0,17
2024-03-05,item_017,Coffee 250g,Beverages,MorningCup,282.02,282.54,0,none,0.0,0,1,0,9.2,0,14
2024-03-06,item_017,Coffee 250g,Beverages,MorningCup,285.52,266.72,0,none,0.0,0,0,0,8.2,0,10
2024-03-07,item_017,Coffee 250g,Beverages,MorningCup,282.86,286.13,0,none,0.0,0,0,0,9.6,0,19
2024-03-08,item_017,Coffee 250g,Beverages,MorningCup,287.21,282.83,0,none,0.0,1,0,0,13.6,0,34
2024-03-09,item_017,Coffee 250g,Beverages,MorningCup,286.36,275.39,0,none,0.0,0,0,1,6.8,0,31
2024-03-10,item_017,Coffee 250g,Beverages,MorningCup,290.45,278.99,0,none,0.0,0,0,1,19.7,0,29
2024-03-11,item_017,Coffee 250g,Beverages,MorningCup,289.18,296.1,0,none,0.0,0,0,0,15.5,0,19
2024-03-12,item_017,Coffee 250g,Beverages,MorningCup,288.11,298.73,0,none,0.0,0,0,0,13.1,1,2
2024-03-13,item_017,Coffee 250g,Beverages,MorningCup,272.74,274.35,1,display,0.05,0,0,0,15.1,0,26
2024-03-14,item_017,Coffee 250g,Beverages,MorningCup,284.92,272.86,0,none,0.0,0,0,0,17.8,0,8
2024-03-15,item_017,Coffee 250g,Beverages,MorningCup,291.23,299.09,0,none,0.0,0,0,0,10.1,0,21
2024-03-16,item_017,Coffee 250g,Beverages,MorningCup,291.86,303.48,0,none,0.0,0,0,1,10.1,0,39
2024-03-17,item_017,Coffee 250g,Beverages,MorningCup,297.06,301.39,0,none,0.0,0,0,1,9.6,0,41
2024-03-18,item_017,Coffee 250g,Beverages,MorningCup,292.84,303.81,0,none,0.0,0,0,0,15.5,0,9
2024-03-19,item_017,Coffee 250g,Beverages,MorningCup,291.35,288.68,0,none,0.0,0,0,0,15.6,0,9
2024-03-20,item_017,Coffee 250g,Beverages,MorningCup,291.68,307.09,0,none,0.0,0,1,0,15.8,0,17
2024-03-21,item_017,Coffee 250g,Beverages,MorningCup,292.04,281.3,0,none,0.0,0,0,0,15.5,0,21
2024-03-22,item_017,Coffee 250g,Beverages,MorningCup,294.43,309.34,0,none,0.0,0,0,0,9.1,0,23
2024-03-23,item_017,Coffee 250g,Beverages,MorningCup,292.17,304.06,0,none,0.0,0,0,1,18.9,0,27
2024-03-24,item_017,Coffee 250g,Beverages,MorningCup,292.07,285.1,0,none,0.0,0,0,1,14.8,0,27
2024-03-25,item_017,Coffee 250g,Beverages,MorningCup,294.0,286.02,0,none,0.0,0,1,0,19.1,0,17
2024-03-26,item_017,Coffee 250g,Beverages,MorningCup,293.88,284.38,0,none,0.0,0,0,0,14.8,0,16
2024-03-27,item_017,Coffee 250g,Beverages,MorningCup,292.22,295.21,0,none,0.0,0,0,0,14.8,0,22
2024-03-28,item_017,Coffee 250g,Beverages,MorningCup,295.2,300.98,0,none,0.0,0,0,0,12.4,0,22
2024-03-29,item_017,Coffee 250g,Beverages,MorningCup,295.74,289.84,0,none,0.0,0,0,0,19.4,0,20
2024-03-30,item_017,Coffee 250g,Beverages,MorningCup,294.35,300.97,0,none,0.0,0,0,1,13.4,0,23
2024-03-31,item_017,Coffee 250g,Beverages,MorningCup,295.51,289.77,0,none,0.0,0,0,1,16.0,0,22
2024-04-01,item_017,Coffee 250g,Beverages,MorningCup,302.28,309.42,0,none,0.0,0,0,0,15.0,0,22
2024-04-02,item_017,Coffee 250g,Beverages,MorningCup,299.54,289.74,0,none,0.0,0,0,0,15.9,0,13
2024-04-03,item_017,Coffee 250g,Beverages,MorningCup,300.87,310.4,0,none,0.0,0,0,0,18.7,0,13
2024-04-04,item_017,Coffee 250g,Beverages,MorningCup,300.85,302.64,0,none,0.0,0,0,0,15.4,0,16
2024-04-05,item_017,Coffee 250g,Beverages,MorningCup,299.47,300.65,0,none,0.0,0,1,0,16.1,0,26
2024-04-06,item_017,Coffee 250g,Beverages,MorningCup,301.8,292.67,0,none,0.0,0,0,1,19.6,0,35
2024-04-07,item_017,Coffee 250g,Beverages,MorningCup,300.87,299.83,0,none,0.0,0,0,1,17.4,0,30
2024-04-08,item_017,Coffee 250g,Beverages,MorningCup,299.85,297.89,0,none,0.0,0,0,0,19.4,0,20
2024-04-09,item_017,Coffee 250g,Beverages,MorningCup,300.34,299.47,0,none,0.0,0,0,0,15.6,0,12
2024-04-10,item_017,Coffee 250g,Beverages,MorningCup,298.64,290.79,0,none,0.0,0,0,0,18.4,0,15
2024-04-11,item_017,Coffee 250g,Beverages,MorningCup,300.32,309.92,0,none,0.0,0,0,0,18.8,0,25
2024-04-12,item_017,Coffee 250g,Beverages,MorningCup,298.33,294.75,0,none,0.0,0,0,0,21.4,0,24
2024-04-13,item_017,Coffee 250g,Beverages,MorningCup,307.78,291.1,0,none,0.0,0,0,1,18.3,0,44
2024-04-14,item_017,Coffee 250g,Beverages,MorningCup,308.28,294.45,0,none,0.0,0,0,1,15.3,0,35
2024-04-15,item_017,Coffee 250g,Beverages,MorningCup,305.86,323.83,0,none,0.0,0,0,0,20.5,0,24
2024-04-16,item_017,Coffee 250g,Beverages,MorningCup,306.46,322.31,0,none,0.0,0,0,0,18.5,0,7
2024-04-17,item_017,Coffee 250g,Beverages,MorningCup,310.63,298.93,0,none,0.0,0,0,0,17.1,0,17
2024-04-18,item_017,Coffee 250g,Beverages,MorningCup,310.68,305.64,0,none,0.0,0,0,0,15.0,0,20
2024-04-19,item_017,Coffee 250g,Beverages,MorningCup,308.14,300.78,0,none,0.0,0,0,0,25.7,0,31
2024-04-20,item_017,Coffee 250g,Beverages,MorningCup,309.63,303.75,0,none,0.0,0,1,1,23.3,0,40
2024-04-21,item_017,Coffee 250g,Beverages,MorningCup,308.32,293.81,0,none,0.0,0,0,1,22.8,0,41
2024-04-22,item_017,Coffee 250g,Beverages,MorningCup,305.7,320.53,0,none,0.0,0,0,0,20.2,0,32
2024-04-23,item_017,Coffee 250g,Beverages,MorningCup,306.28,299.08,0,none,0.0,0,0,0,19.3,0,9
2024-04-24,item_017,Coffee 250g,Beverages,MorningCup,309.7,318.58,0,none,0.0,0,0,0,24.8,0,17
2024-04-25,item_017,Coffee 250g,Beverages,MorningCup,310.75,293.6,0,none,0.0,0,1,0,27.0,0,40
2024-04-26,item_017,Coffee 250g,Beverages,MorningCup,313.34,328.92,0,none,0.0,0,0,0,23.1,0,25
2024-04-27,item_017,Coffee 250g,Beverages,MorningCup,311.25,304.71,0,none,0.0,0,0,1,20.0,0,32
2024-04-28,item_017,Coffee 250g,Beverages,MorningCup,314.74,295.9,0,none,0.0,0,0,1,22.9,0,32
2024-04-29,item_017,Coffee 250g,Beverages,MorningCup,314.53,294.46,0,none,0.0,0,0,0,21.8,0,19
2024-04-30,item_017,Coffee 250g,Beverages,MorningCup,314.33,306.3,0,none,0.0,0,0,0,30.5,0,13
2024-05-01,item_017,Coffee 250g,Beverages,MorningCup,313.48,304.62,0,none,0.0,1,0,0,22.6,0,25
2024-05-02,item_017,Coffee 250g,Beverages,MorningCup,314.24,320.79,0,none,0.0,0,0,0,21.9,0,25
2024-05-03,item_017,Coffee 250g,Beverages,MorningCup,309.91,308.07,0,none,0.0,0,0,0,23.0,0,27
2024-05-04,item_017,Coffee 250g,Beverages,MorningCup,312.73,320.41,0,none,0.0,0,0,1,19.8,0,39
2024-05-05,item_017,Coffee 250g,Beverages,MorningCup,312.07,325.46,0,none,0.0,0,1,1,27.1,0,48
2024-05-06,item_017,Coffee 250g,Beverages,MorningCup,247.36,325.2,1,display,0.2,0,0,0,24.5,0,48
2024-05-07,item_017,Coffee 250g,Beverages,MorningCup,309.07,315.7,0,none,0.0,0,0,0,21.3,0,17
2024-05-08,item_017,Coffee 250g,Beverages,MorningCup,303.86,294.5,0,none,0.0,0,0,0,26.9,0,19
2024-05-09,item_017,Coffee 250g,Beverages,MorningCup,289.92,310.76,1,display,0.05,1,0,0,23.7,0,44
2024-05-10,item_017,Coffee 250g,Beverages,MorningCup,305.99,315.24,0,none,0.0,0,0,0,24.9,0,42
2024-05-11,item_017,Coffee 250g,Beverages,MorningCup,307.84,304.73,0,none,0.0,0,0,1,20.1,0,43
2024-05-12,item_017,Coffee 250g,Beverages,MorningCup,308.93,310.18,0,none,0.0,0,0,1,20.5,0,24
2024-05-13,item_017,Coffee 250g,Beverages,MorningCup,260.15,296.68,1,display,0.15,0,0,0,22.8,0,40
2024-05-14,item_017,Coffee 250g,Beverages,MorningCup,308.12,295.12,0,none,0.0,0,0,0,26.5,0,23
2024-05-15,item_017,Coffee 250g,Beverages,MorningCup,307.9,290.05,0,none,0.0,0,0,0,19.7,0,21
2024-05-16,item_017,Coffee 250g,Beverages,MorningCup,305.69,294.19,0,none,0.0,0,0,0,19.8,0,15
2024-05-17,item_017,Coffee 250g,Beverages,MorningCup,305.09,313.2,0,none,0.0,0,0,0,25.8,0,38
2024-05-18,item_017,Coffee 250g,Beverages,MorningCup,307.35,315.29,0,none,0.0,0,0,1,22.1,0,28
2024-05-19,item_017,Coffee 250g,Beverages,MorningCup,307.17,298.03,0,none,0.0,0,0,1,22.2,0,39
2024-05-20,item_017,Coffee 250g,Beverages,MorningCup,307.15,298.34,0,none,0.0,0,1,0,21.8,0,38
2024-05-21,item_017,Coffee 250g,Beverages,MorningCup,304.52,308.9,0,none,0.0,0,0,0,26.1,0,31
2024-05-22,item_017,Coffee 250g,Beverages,MorningCup,303.96,288.56,0,none,0.0,0,0,0,18.9,0,20
2024-05-23,item_017,Coffee 250g,Beverages,MorningCup,313.12,314.04,0,none,0.0,0,0,0,23.8,0,30
2024-05-24,item_017,Coffee 250g,Beverages,MorningCup,311.15,302.12,0,none,0.0,0,0,0,23.1,0,40
2024-05-25,item_017,Coffee 250g,Beverages,MorningCup,310.36,313.23,0,none,0.0,0,1,1,25.0,0,43
2024-05-26,item_017,Coffee 250g,Beverages,MorningCup,313.01,321.42,0,none,0.0,0,0,1,27.0,0,27
2024-05-27,item_017,Coffee 250g,Beverages,MorningCup,308.33,313.42,0,none,0.0,0,0,0,26.0,0,26
2024-05-28,item_017,Coffee 250g,Beverages,MorningCup,311.09,308.44,0,none,0.0,0,0,0,17.4,0,19
2024-05-29,item_017,Coffee 250g,Beverages,MorningCup,309.83,315.18,0,none,0.0,0,0,0,26.3,0,26
2024-05-30,item_017,Coffee 250g,Beverages,MorningCup,313.22,305.21,0,none,0.0,0,0,0,23.1,0,24
2024-05-31,item_017,Coffee 250g,Beverages,MorningCup,281.99,303.57,1,bundle,0.1,0,0,0,24.8,0,45
2024-06-01,item_017,Coffee 250g,Beverages,MorningCup,318.39,325.67,0,none,0.0,0,0,1,24.1,0,40
2024-06-02,item_017,Coffee 250g,Beverages,MorningCup,319.89,325.97,0,none,0.0,0,0,1,24.2,0,37
2024-06-03,item_017,Coffee 250g,Beverages,MorningCup,320.82,314.39,0,none,0.0,0,0,0,24.3,0,24
2024-06-04,item_017,Coffee 250g,Beverages,MorningCup,271.64,317.73,1,discount,0.15,0,0,0,25.9,0,37
2024-06-05,item_017,Coffee 250g,Beverages,MorningCup,317.52,328.02,0,none,0.0,0,1,0,19.7,0,31
2024-06-06,item_017,Coffee 250g,Beverages,MorningCup,317.24,335.37,0,none,0.0,0,0,0,21.7,0,26
2024-06-07,item_017,Coffee 250g,Beverages,MorningCup,312.28,322.69,0,none,0.0,0,0,0,26.7,0,38
2024-06-08,item_017,Coffee 250g,Beverages,MorningCup,313.21,305.39,0,none,0.0,0,0,1,24.7,0,50
2024-06-09,item_017,Coffee 250g,Beverages,MorningCup,310.13,303.99,0,none,0.0,0,0,1,22.4,0,33
2024-06-10,item_017,Coffee 250g,Beverages,MorningCup,314.53,295.12,0,none,0.0,0,0,0,21.4,0,37
2024-06-11,item_017,Coffee 250g,Beverages,MorningCup,311.69,310.75,0,none,0.0,0,0,0,26.3,0,31
2024-06-12,item_017,Coffee 250g,Beverages,MorningCup,315.07,317.44,0,none,0.0,1,0,0,29.2,0,30
2024-06-13,item_017,Coffee 250g,Beverages,MorningCup,310.42,328.73,0,none,0.0,0,0,0,21.4,0,24
2024-06-14,item_017,Coffee 250g,Beverages,MorningCup,313.79,322.38,0,none,0.0,0,0,0,30.7,0,56
2024-06-15,item_017,Coffee 250g,Beverages,MorningCup,314.23,301.49,0,none,0.0,0,0,1,22.4,0,48
2024-06-16,item_017,Coffee 250g,Beverages,MorningCup,312.02,312.21,0,none,0.0,0,0,1,25.5,0,46
2024-06-17,item_017,Coffee 250g,Beverages,MorningCup,311.77,295.6,0,none,0.0,0,0,0,25.4,0,32
2024-06-18,item_017,Coffee 250g,Beverages,MorningCup,313.53,314.52,0,none,0.0,0,0,0,27.1,0,31
2024-06-19,item_017,Coffee 250g,Beverages,MorningCup,309.93,308.14,0,none,0.0,0,0,0,23.5,0,31
2024-06-20,item_017,Coffee 250g,Beverages,MorningCup,313.75,313.68,0,none,0.0,0,1,0,25.1,0,26
2024-06-21,item_017,Coffee 250g,Beverages,MorningCup,314.04,296.39,0,none,0.0,0,0,0,18.2,0,26
2024-06-22,item_017,Coffee 250g,Beverages,MorningCup,311.94,298.67,0,none,0.0,0,0,1,20.6,0,36
2024-06-23,item_017,Coffee 250g,Beverages,MorningCup,308.76,297.07,0,none,0.0,0,0,1,26.3,0,49
2024-06-24,item_017,Coffee 250g,Beverages,MorningCup,309.33,300.46,0,none,0.0,0,0,0,29.9,0,47
2024-06-25,item_017,Coffee 250g,Beverages,MorningCup,310.87,325.04,0,none,0.0,0,1,0,20.7,0,34
2024-06-26,item_017,Coffee 250g,Beverages,MorningCup,311.49,293.65,0,none,0.0,0,0,0,27.8,0,18
2024-06-27,item_017,Coffee 250g,Beverages,MorningCup,312.41,314.36,0,none,0.0,0,0,0,28.6,0,39
2024-06-28,item_017,Coffee 250g,Beverages,MorningCup,309.7,289.87,0,none,0.0,0,0,0,25.4,0,27
2024-06-29,item_017,Coffee 250g,Beverages,MorningCup,307.94,315.02,0,none,0.0,0,0,1,18.1,0,53
2024-06-30,item_017,Coffee 250g,Beverages,MorningCup,307.55,322.15,0,none,0.0,0,0,1,24.4,0,58
2024-07-01,item_017,Coffee 250g,Beverages,MorningCup,304.33,307.67,0,none,0.0,0,0,0,26.6,0,22
2024-07-02,item_017,Coffee 250g,Beverages,MorningCup,309.66,324.87,0,none,0.0,0,0,0,23.9,0,36
2024-07-03,item_017,Coffee 250g,Beverages,MorningCup,306.89,295.66,0,none,0.0,0,0,0,22.1,0,30
2024-07-04,item_017,Coffee 250g,Beverages,MorningCup,306.71,288.78,0,none,0.0,0,0,0,26.8,0,36
2024-07-05,item_017,Coffee 250g,Beverages,MorningCup,309.15,307.62,0,none,0.0,0,1,0,23.5,0,33
2024-07-06,item_017,Coffee 250g,Beverages,MorningCup,306.98,306.13,0,none,0.0,0,0,1,23.0,0,64
2024-07-07,item_017,Coffee 250g,Beverages,MorningCup,309.2,313.57,0,none,0.0,0,0,1,29.2,0,47
2024-07-08,item_017,Coffee 250g,Beverages,MorningCup,311.3,302.54,0,none,0.0,0,0,0,20.9,0,29
2024-07-09,item_017,Coffee 250g,Beverages,MorningCup,311.31,324.55,0,none,0.0,0,0,0,22.0,0,27
2024-07-10,item_017,Coffee 250g,Beverages,MorningCup,310.14,291.68,0,none,0.0,0,0,0,24.0,0,33
2024-07-11,item_017,Coffee 250g,Beverages,MorningCup,312.04,296.54,0,none,0.0,0,0,0,22.6,0,37
2024-07-12,item_017,Coffee 250g,Beverages,MorningCup,306.31,304.26,0,none,0.0,0,0,0,28.9,0,49
2024-07-13,item_017,Coffee 250g,Beverages,MorningCup,309.74,303.96,0,none,0.0,0,0,1,26.8,0,43
2024-07-14,item_017,Coffee 250g,Beverages,MorningCup,311.18,297.09,0,none,0.0,0,0,1,18.0,0,34
2024-07-15,item_017,Coffee 250g,Beverages,MorningCup,311.49,315.8,0,none,0.0,0,0,0,18.6,0,38
2024-07-16,item_017,Coffee 250g,Beverages,MorningCup,310.93,298.67,0,none,0.0,0,0,0,21.3,0,26
